DATE,O,H,L,C,V
2003.04.21 00:00:00,2.5563,2.5634,2.5364,2.5454,4311
2003.04.22 00:00:00,2.5462,2.547,2.5351,2.5386,1621
2003.04.23 00:00:00,2.5385,2.5742,2.5349,2.5691,4801
2003.04.24 00:00:00,2.5711,2.5821,2.5571,2.5741,4701
2003.04.25 00:00:00,2.5749,2.5878,2.571,2.5843,2421
2003.04.28 00:00:00,2.581,2.5902,2.565,2.5698,3921
2003.04.29 00:00:00,2.5699,2.5733,2.5601,2.5605,1701
2003.04.30 00:00:00,2.558,2.5666,2.55,2.5535,2871
2003.05.01 00:00:00,2.5533,2.5643,2.5457,2.5503,3421
2003.05.05 00:00:00,2.5348,2.5467,2.5264,2.5319,3771
2003.05.06 00:00:00,2.5321,2.5359,2.5102,2.5153,3461
2003.05.07 00:00:00,2.516,2.5193,2.4946,2.4985,3191
2003.05.08 00:00:00,2.4987,2.5197,2.4828,2.4943,6941
2003.05.09 00:00:00,2.4944,2.4984,2.4824,2.4894,2701
2003.05.12 00:00:00,2.4867,2.4925,2.4652,2.4769,4481
2003.05.13 00:00:00,2.477,2.4948,2.475,2.4823,3431
2003.05.14 00:00:00,2.4841,2.505,2.4839,2.5005,2581
2003.05.15 00:00:00,2.5033,2.536,2.499,2.5322,4511
2003.05.16 00:00:00,2.5303,2.5326,2.4802,2.4884,6291
2003.05.19 00:00:00,2.4723,2.4991,2.4715,2.4977,2981
2003.05.20 00:00:00,2.494,2.501,2.4857,2.4886,2521
2003.05.21 00:00:00,2.489,2.5062,2.4855,2.4955,3491
2003.05.22 00:00:00,2.4956,2.5031,2.4802,2.4816,3181
2003.05.26 00:00:00,2.4821,2.4923,2.4762,2.481,3111
2003.05.27 00:00:00,2.4831,2.506,2.4778,2.5007,3881
2003.05.28 00:00:00,2.5001,2.5234,2.4946,2.5168,4091
2003.05.29 00:00:00,2.5169,2.5561,2.5155,2.5374,6071
2003.05.30 00:00:00,2.5357,2.5426,2.4981,2.5058,5911
2003.06.02 00:00:00,2.5009,2.5116,2.483,2.4878,4411
2003.06.03 00:00:00,2.4873,2.4949,2.4592,2.4616,4571
2003.06.04 00:00:00,2.4613,2.4707,2.45,2.4558,3591
2003.06.05 00:00:00,2.4574,2.4986,2.4557,2.4975,4571
2003.06.06 00:00:00,2.4954,2.5306,2.4752,2.521,8521
2003.06.09 00:00:00,2.5223,2.534,2.4947,2.5034,5971
2003.06.10 00:00:00,2.5049,2.5218,2.4992,2.5193,3081
2003.06.11 00:00:00,2.5193,2.5307,2.5088,2.5134,3791
2003.06.12 00:00:00,2.513,2.5241,2.505,2.5071,3231
2003.06.13 00:00:00,2.5071,2.5201,2.4931,2.5016,4851
2003.06.16 00:00:00,2.5002,2.5317,2.4983,2.5112,5581
2003.06.17 00:00:00,2.5117,2.5279,2.5063,2.5155,3941
2003.06.18 00:00:00,2.5147,2.5171,2.4914,2.4937,3041
2003.06.19 00:00:00,2.4952,2.5177,2.493,2.4999,4471
2003.06.20 00:00:00,2.4996,2.5066,2.4836,2.4902,3661
2003.06.23 00:00:00,2.4879,2.5153,2.4857,2.5136,3351
2003.06.24 00:00:00,2.5122,2.5169,2.5023,2.504,2101
2003.06.25 00:00:00,2.5045,2.5086,2.4912,2.5036,3391
2003.06.26 00:00:00,2.5017,2.5062,2.4832,2.5006,4491
2003.06.27 00:00:00,2.4997,2.5007,2.4703,2.4743,3541
2003.06.30 00:00:00,2.4751,2.4816,2.454,2.4574,3751
2003.07.01 00:00:00,2.4586,2.4623,2.446,2.4569,3091
2003.07.02 00:00:00,2.4571,2.463,2.4406,2.4466,3431
2003.07.03 00:00:00,2.4467,2.4579,2.4396,2.4502,3311
2003.07.04 00:00:00,2.4499,2.4573,2.4437,2.4553,2181
2003.07.07 00:00:00,2.4547,2.4563,2.4195,2.4321,5101
2003.07.08 00:00:00,2.4303,2.4885,2.4281,2.4735,7761
2003.07.09 00:00:00,2.4723,2.5002,2.4583,2.4891,6701
2003.07.10 00:00:00,2.4887,2.5164,2.4763,2.4823,7381
2003.07.11 00:00:00,2.4808,2.4955,2.4664,2.4709,4831
2003.07.15 00:00:00,2.4433,2.4618,2.4377,2.4494,4211
2003.07.16 00:00:00,2.4476,2.4501,2.4235,2.4342,3981
2003.07.17 00:00:00,2.4343,2.4491,2.43,2.445,2751
2003.07.18 00:00:00,2.4463,2.4798,2.4463,2.4533,6001
2003.07.21 00:00:00,2.4415,2.4589,2.4365,2.4577,2861
2003.07.22 00:00:00,2.4578,2.4599,2.4454,2.4506,2181
2003.07.23 00:00:00,2.451,2.4555,2.4316,2.4322,2901
2003.07.24 00:00:00,2.4331,2.438,2.4204,2.4258,2791
2003.07.25 00:00:00,2.4268,2.4458,2.4246,2.445,2421
2003.07.28 00:00:00,2.4408,2.454,2.4404,2.453,1501
2003.07.29 00:00:00,2.4534,2.4544,2.4344,2.4463,3291
2003.07.30 00:00:00,2.4484,2.4832,2.4467,2.4753,4611
2003.07.31 00:00:00,2.4755,2.4892,2.4684,2.4819,3521
2003.08.01 00:00:00,2.4818,2.4902,2.453,2.4706,6321
2003.08.04 00:00:00,2.4728,2.5034,2.469,2.4906,5101
2003.08.05 00:00:00,2.4923,2.5143,2.4819,2.4865,5901
2003.08.06 00:00:00,2.4871,2.5024,2.4759,2.4808,4671
2003.08.07 00:00:00,2.4812,2.4933,2.4722,2.4819,4151
2003.08.08 00:00:00,2.4822,2.4844,2.4531,2.4608,4121
2003.08.11 00:00:00,2.4571,2.4655,2.4368,2.4435,4381
2003.08.12 00:00:00,2.4448,2.4466,2.4285,2.4386,3001
2003.08.13 00:00:00,2.4403,2.4578,2.4394,2.4437,3341
2003.08.14 00:00:00,2.4432,2.4519,2.4338,2.4345,2751
2003.08.15 00:00:00,2.4355,2.4428,2.4147,2.4204,4111
2003.08.18 00:00:00,2.4164,2.4269,2.4031,2.4184,4561
2003.08.19 00:00:00,2.4183,2.4284,2.4149,2.4195,2581
2003.08.20 00:00:00,2.4192,2.4282,2.4067,2.4145,3831
2003.08.21 00:00:00,2.4145,2.4259,2.4014,2.4164,4711
2003.08.22 00:00:00,2.4149,2.4282,2.4101,2.4129,3421
2003.08.25 00:00:00,2.4133,2.4204,2.4077,2.4138,2491
2003.08.26 00:00:00,2.4136,2.4449,2.4136,2.4418,3441
2003.08.27 00:00:00,2.4355,2.4644,2.4338,2.4524,4431
2003.08.28 00:00:00,2.4541,2.4697,2.4512,2.4632,2791
2003.08.29 00:00:00,2.4633,2.4678,2.4243,2.4361,5981
2003.09.01 00:00:00,2.4329,2.4495,2.4284,2.432,4131
2003.09.02 00:00:00,2.4319,2.4654,2.4319,2.4608,3811
2003.09.03 00:00:00,2.4607,2.4655,2.4491,2.456,2811
2003.09.04 00:00:00,2.4552,2.4731,2.449,2.4656,3781
2003.09.05 00:00:00,2.4648,2.4736,2.447,2.4501,3851
2003.09.08 00:00:00,2.4509,2.4586,2.4364,2.4415,3501
2003.09.09 00:00:00,2.4419,2.4479,2.4082,2.4145,5201
2003.09.10 00:00:00,2.4166,2.4247,2.4102,2.4232,2241
2003.09.11 00:00:00,2.4246,2.4292,2.4103,2.417,3021
2003.09.12 00:00:00,2.4192,2.4278,2.4118,2.4149,2771
2003.09.15 00:00:00,2.4154,2.4274,2.4032,2.4057,3871
2003.09.16 00:00:00,2.4058,2.4118,2.3896,2.3962,3481
2003.09.17 00:00:00,2.3971,2.4223,2.3965,2.4211,2761
2003.09.18 00:00:00,2.4217,2.43,2.4159,2.4241,2581
2003.09.19 00:00:00,2.4243,2.4369,2.4142,2.4358,3391
2003.09.22 00:00:00,2.436,2.436,2.4128,2.4327,4311
2003.09.23 00:00:00,2.4316,2.4456,2.4235,2.4411,3471
2003.09.24 00:00:00,2.4413,2.4535,2.4393,2.4491,2061
2003.09.25 00:00:00,2.4472,2.4482,2.4299,2.445,3441
2003.09.26 00:00:00,2.4449,2.4629,2.4355,2.4585,4121
2003.09.29 00:00:00,2.4588,2.4754,2.4518,2.4585,4691
2003.09.30 00:00:00,2.4572,2.4748,2.4353,2.4428,6461
2003.10.01 00:00:00,2.4407,2.4477,2.4261,2.4311,3361
2003.10.02 00:00:00,2.43,2.4476,2.4257,2.4387,3511
2003.10.03 00:00:00,2.4384,2.457,2.4344,2.4487,3491
2003.10.06 00:00:00,2.4482,2.4561,2.4339,2.4359,3211
2003.10.07 00:00:00,2.4348,2.4452,2.4031,2.4074,5681
2003.10.08 00:00:00,2.4092,2.4172,2.3971,2.4115,3791
2003.10.09 00:00:00,2.4103,2.4257,2.3954,2.4138,5711
2003.10.10 00:00:00,2.4145,2.4193,2.4021,2.4056,2551
2003.10.13 00:00:00,2.4059,2.429,2.4022,2.4164,4311
2003.10.14 00:00:00,2.4156,2.4315,2.4103,2.4234,3461
2003.10.15 00:00:00,2.4252,2.43,2.4146,2.427,2901
2003.10.16 00:00:00,2.4276,2.4353,2.423,2.4298,2241
2003.10.17 00:00:00,2.4292,2.4337,2.4125,2.4243,3751
2003.10.20 00:00:00,2.4243,2.4299,2.4123,2.4157,2661
2003.10.21 00:00:00,2.4154,2.4165,2.3892,2.3931,3231
2003.10.22 00:00:00,2.3933,2.4042,2.3892,2.3998,2351
2003.10.23 00:00:00,2.4001,2.4276,2.3987,2.4201,3781
2003.10.24 00:00:00,2.4189,2.4269,2.4157,2.4237,1761
2003.10.27 00:00:00,2.4244,2.4278,2.4032,2.4048,2961
2003.10.28 00:00:00,2.4045,2.4118,2.3992,2.4044,2511
2003.10.29 00:00:00,2.4073,2.4201,2.4003,2.4123,3461
2003.10.30 00:00:00,2.4128,2.417,2.392,2.4051,4231
2003.10.31 00:00:00,2.4075,2.4116,2.3911,2.3921,2561
2003.11.03 00:00:00,2.3975,2.4111,2.3871,2.4023,4321
2003.11.04 00:00:00,2.4031,2.4035,2.387,2.3899,1981
2003.11.05 00:00:00,2.3683,2.3798,2.3522,2.3597,4661
2003.11.06 00:00:00,2.3605,2.3676,2.3517,2.3602,3151
2003.11.07 00:00:00,2.3592,2.3641,2.3453,2.3608,3601
2003.11.10 00:00:00,2.3593,2.3705,2.3326,2.3342,5071
2003.11.11 00:00:00,2.3352,2.3382,2.3224,2.3258,2221
2003.11.12 00:00:00,2.3269,2.3462,2.3261,2.3364,3071
2003.11.13 00:00:00,2.3367,2.3474,2.3258,2.3386,4131
2003.11.14 00:00:00,2.3378,2.3486,2.3329,2.342,2721
2003.11.17 00:00:00,2.3408,2.3802,2.3377,2.3748,5101
2003.11.18 00:00:00,2.3753,2.3858,2.3481,2.3512,5131
2003.11.19 00:00:00,2.352,2.3589,2.3473,2.3542,2101
2003.11.20 00:00:00,2.3518,2.3623,2.3481,2.3617,1851
2003.11.21 00:00:00,2.3619,2.3642,2.352,2.3536,1611
2003.11.24 00:00:00,2.3535,2.3685,2.3465,2.36,3751
2003.11.25 00:00:00,2.3604,2.3679,2.3519,2.36,3161
2003.11.26 00:00:00,2.3601,2.3726,2.3508,2.3662,3751
2003.11.27 00:00:00,2.3646,2.3768,2.3629,2.3717,2071
2003.11.28 00:00:00,2.3702,2.3878,2.3688,2.3765,3171
2003.12.01 00:00:00,2.3767,2.386,2.361,2.3614,3471
2003.12.02 00:00:00,2.3628,2.3683,2.3554,2.3644,2421
2003.12.03 00:00:00,2.3655,2.3701,2.3431,2.3431,3161
2003.12.04 00:00:00,2.3439,2.3487,2.3384,2.3399,1661
2003.12.05 00:00:00,2.3412,2.3503,2.3389,2.3469,1711
2003.12.08 00:00:00,2.3481,2.3547,2.3367,2.3403,2821
2003.12.09 00:00:00,2.3406,2.3625,2.3397,2.3541,3211
2003.12.10 00:00:00,2.3546,2.3627,2.3522,2.3536,2001
2003.12.11 00:00:00,2.3552,2.3752,2.3552,2.3588,3641
2003.12.12 00:00:00,2.3606,2.3638,2.3488,2.3528,2221
2003.12.15 00:00:00,2.355,2.3609,2.3444,2.35,2801
2003.12.16 00:00:00,2.3484,2.362,2.3434,2.3583,2731
2003.12.17 00:00:00,2.3601,2.4008,2.3585,2.3888,5591
2003.12.18 00:00:00,2.3889,2.4023,2.3786,2.3916,4471
2003.12.19 00:00:00,2.3932,2.4013,2.3884,2.3962,2281
2003.12.21 00:00:00,2.3982,2.4014,2.3928,2.397,1601
2003.12.22 00:00:00,2.3979,2.4081,2.3915,2.4005,3061
2003.12.23 00:00:00,2.4021,2.404,2.3929,2.3929,1301
2003.12.24 00:00:00,2.3922,2.3952,2.381,2.3936,2701
2003.12.25 00:00:00,2.3927,2.399,2.3848,2.3907,2641
2003.12.26 00:00:00,2.3896,2.3949,2.3836,2.3892,2221
2003.12.29 00:00:00,2.3876,2.3932,2.3807,2.3839,2131
2003.12.31 00:00:00,2.3718,2.3885,2.3647,2.3688,4461
2004.01.01 00:00:00,2.3716,2.381,2.3651,2.3765,2691
2004.01.02 00:00:00,2.3708,2.3772,2.3604,2.3638,2661
2004.01.05 00:00:00,2.3653,2.3693,2.3407,2.3494,4131
2004.01.06 00:00:00,2.3516,2.3728,2.3514,2.3659,2851
2004.01.07 00:00:00,2.3661,2.3807,2.3623,2.3641,3481
2004.01.08 00:00:00,2.3665,2.3695,2.3566,2.3647,2401
2004.01.09 00:00:00,2.3638,2.3811,2.3629,2.378,2221
2004.01.12 00:00:00,2.3784,2.3857,2.3692,2.3756,3021
2004.01.13 00:00:00,2.3728,2.3795,2.363,2.37,3021
2004.01.14 00:00:00,2.37,2.3779,2.3575,2.365,3581
2004.01.15 00:00:00,2.3681,2.375,2.3559,2.3646,3471
2004.01.16 00:00:00,2.365,2.3705,2.3456,2.3538,3861
2004.01.19 00:00:00,2.3541,2.3792,2.3487,2.3596,5551
2004.01.20 00:00:00,2.3608,2.3736,2.3531,2.3709,3091
2004.01.21 00:00:00,2.3723,2.3738,2.3613,2.3664,1911
2004.01.22 00:00:00,2.3671,2.3824,2.3636,2.3679,3681
2004.01.23 00:00:00,2.3691,2.3809,2.3529,2.3675,5441
2004.01.26 00:00:00,2.3664,2.3683,2.3486,2.3595,3251
2004.01.27 00:00:00,2.3593,2.3622,2.3327,2.3453,4501
2004.01.28 00:00:00,2.3456,2.3639,2.3426,2.3587,2951
2004.01.29 00:00:00,2.3861,2.3903,2.354,2.3861,7261
2004.01.30 00:00:00,2.3869,2.4014,2.3755,2.3869,5181
2004.02.02 00:00:00,2.3859,2.4058,2.3791,2.3976,4171
2004.02.03 00:00:00,2.3971,2.4068,2.3931,2.4013,2321
2004.02.04 00:00:00,2.4007,2.413,2.398,2.4043,2641
2004.02.05 00:00:00,2.4038,2.4084,2.3975,2.4077,1791
2004.02.06 00:00:00,2.4086,2.4119,2.3959,2.3998,2321
2004.02.09 00:00:00,2.3955,2.4075,2.3872,2.3946,3971
2004.02.10 00:00:00,2.3944,2.4003,2.3858,2.3965,2691
2004.02.11 00:00:00,2.3969,2.4098,2.3914,2.3971,3661
2004.02.12 00:00:00,2.3989,2.409,2.3953,2.3976,2611
2004.02.13 00:00:00,2.3968,2.4009,2.3843,2.3861,2251
2004.02.16 00:00:00,2.3855,2.3957,2.3772,2.3847,3621
2004.02.17 00:00:00,2.3848,2.3926,2.3754,2.3845,3411
2004.02.18 00:00:00,2.3847,2.4031,2.3843,2.3903,3201
2004.02.19 00:00:00,2.3915,2.4008,2.3865,2.3946,2551
2004.02.20 00:00:00,2.3927,2.4301,2.3875,2.4149,6301
2004.02.23 00:00:00,2.4142,2.425,2.401,2.4185,4371
2004.02.24 00:00:00,2.4189,2.427,2.4088,2.4234,3191
2004.02.25 00:00:00,2.424,2.4349,2.4184,2.4218,3081
2004.02.26 00:00:00,2.4222,2.4291,2.4123,2.413,2441
2004.02.27 00:00:00,2.4129,2.4229,2.4048,2.4147,3441
2004.03.01 00:00:00,2.4144,2.4224,2.4099,2.4194,2001
2004.03.02 00:00:00,2.4192,2.4213,2.4014,2.4072,2781
2004.03.03 00:00:00,2.4086,2.4574,2.4067,2.4412,6881
2004.03.04 00:00:00,2.4419,2.4473,2.4207,2.4257,3701
2004.03.05 00:00:00,2.4266,2.4399,2.4166,2.4289,4431
2004.03.08 00:00:00,2.43,2.4473,2.4295,2.432,3361
2004.03.09 00:00:00,2.4352,2.4396,2.4032,2.4061,4371
2004.03.10 00:00:00,2.4061,2.4283,2.3969,2.4175,5141
2004.03.11 00:00:00,2.4168,2.4626,2.4022,2.4553,8231
2004.03.12 00:00:00,2.4555,2.4802,2.4459,2.4589,6521
2004.03.15 00:00:00,2.4595,2.4702,2.4436,2.4518,4551
2004.03.16 00:00:00,2.4506,2.4587,2.4394,2.4413,2931
2004.03.17 00:00:00,2.44,2.4602,2.44,2.4492,3121
2004.03.18 00:00:00,2.4486,2.4581,2.4339,2.4406,4041
2004.03.19 00:00:00,2.4427,2.4593,2.4385,2.4464,3791
2004.03.22 00:00:00,2.4465,2.4615,2.4454,2.4512,2751
2004.03.23 00:00:00,2.4508,2.4627,2.4491,2.4572,2081
2004.03.24 00:00:00,2.4572,2.4665,2.4399,2.4492,4521
2004.03.25 00:00:00,2.451,2.456,2.4349,2.4456,3681
2004.03.26 00:00:00,2.4457,2.4489,2.4246,2.4324,3531
2004.03.29 00:00:00,2.4304,2.4444,2.4256,2.435,3301
2004.03.30 00:00:00,2.4364,2.4364,2.4169,2.4245,2711
2004.03.31 00:00:00,2.4214,2.4268,2.4039,2.4074,3181
2004.04.01 00:00:00,2.4072,2.4283,2.4063,2.4214,2981
2004.04.02 00:00:00,2.421,2.4248,2.4027,2.414,3721
2004.04.05 00:00:00,2.4139,2.4226,2.3822,2.4151,7961
2004.04.06 00:00:00,2.4196,2.4263,2.4071,2.4145,3331
2004.04.07 00:00:00,2.4174,2.4286,2.3956,2.4065,5511
2004.04.08 00:00:00,2.406,2.4201,2.3988,2.4036,4021
2004.04.09 00:00:00,2.403,2.407,2.3959,2.3998,1901
2004.04.12 00:00:00,2.4021,2.4084,2.3877,2.3989,3821
2004.04.13 00:00:00,2.3983,2.4147,2.3902,2.4139,3341
2004.04.14 00:00:00,2.4142,2.4464,2.4095,2.4401,4791
2004.04.15 00:00:00,2.4385,2.4404,2.4058,2.4166,4731
2004.04.16 00:00:00,2.4161,2.4242,2.4074,2.4162,3351
2004.04.19 00:00:00,2.4162,2.4262,2.409,2.4231,2751
2004.04.20 00:00:00,2.4215,2.4421,2.4215,2.4382,2451
2004.04.21 00:00:00,2.4369,2.4433,2.4123,2.4298,5491
2004.04.22 00:00:00,2.4283,2.4412,2.4106,2.4166,4951
2004.04.23 00:00:00,2.4152,2.4287,2.4066,2.4141,4311
2004.04.26 00:00:00,2.4148,2.4411,2.4081,2.4334,4741
2004.04.27 00:00:00,2.4334,2.4531,2.4293,2.4364,4461
2004.04.28 00:00:00,2.4346,2.4569,2.4315,2.4508,3461
2004.04.29 00:00:00,2.4494,2.4724,2.4494,2.4569,3851
2004.04.30 00:00:00,2.4559,2.4698,2.4482,2.4659,3321
2004.05.03 00:00:00,2.4822,2.4822,2.4537,2.4592,3401
2004.05.04 00:00:00,2.4598,2.4704,2.4482,2.4601,4411
2004.05.05 00:00:00,2.4566,2.4633,2.4422,2.4466,3221
2004.05.06 00:00:00,2.4466,2.4899,2.4451,2.4872,4901
2004.05.07 00:00:00,2.4777,2.5493,2.4777,2.5351,8581
2004.05.10 00:00:00,2.5363,2.5668,2.5363,2.5537,4361
2004.05.11 00:00:00,2.5543,2.558,2.5147,2.5177,5001
2004.05.12 00:00:00,2.5174,2.555,2.5122,2.5334,6961
2004.05.13 00:00:00,2.5343,2.5754,2.5312,2.561,6171
2004.05.14 00:00:00,2.5624,2.5658,2.5422,2.5468,3161
2004.05.17 00:00:00,2.5441,2.5876,2.5382,2.5757,6721
2004.05.18 00:00:00,2.5772,2.6018,2.562,2.5702,7261
2004.05.19 00:00:00,2.5691,2.5721,2.532,2.5582,6931
2004.05.20 00:00:00,2.5571,2.5695,2.543,2.553,4891
2004.05.21 00:00:00,2.552,2.5676,2.5369,2.5633,5011
2004.05.24 00:00:00,2.5646,2.572,2.5496,2.564,4421
2004.05.25 00:00:00,2.5618,2.5724,2.5541,2.5554,3021
2004.05.26 00:00:00,2.5534,2.5727,2.5529,2.5644,2861
2004.05.27 00:00:00,2.562,2.5683,2.5533,2.5559,2391
2004.05.28 00:00:00,2.5576,2.5761,2.5547,2.5624,3801
2004.05.31 00:00:00,2.5627,2.5754,2.5565,2.5602,3531
2004.06.01 00:00:00,2.5585,2.6068,2.55,2.6038,6831
2004.06.02 00:00:00,2.602,2.6455,2.595,2.6315,7151
2004.06.03 00:00:00,2.6288,2.6884,2.6236,2.6748,8361
2004.06.04 00:00:00,2.6738,2.6782,2.6399,2.6407,4351
2004.06.07 00:00:00,2.6393,2.648,2.6011,2.6039,5841
2004.06.08 00:00:00,2.6064,2.6249,2.6055,2.6225,2271
2004.06.09 00:00:00,2.6237,2.657,2.6209,2.6546,4131
2004.06.10 00:00:00,2.6535,2.6618,2.6213,2.6379,6541
2004.06.11 00:00:00,2.6398,2.6498,2.6196,2.6239,4451
2004.06.14 00:00:00,2.6239,2.6449,2.6203,2.6402,3291
2004.06.15 00:00:00,2.6386,2.6684,2.6192,2.6296,8941
2004.06.16 00:00:00,2.6274,2.662,2.6236,2.651,5321
2004.06.17 00:00:00,2.6515,2.7067,2.6508,2.6999,6341
2004.06.18 00:00:00,2.6952,2.6965,2.6579,2.668,5001
2004.06.21 00:00:00,2.6853,2.6853,2.6487,2.6526,4051
2004.06.22 00:00:00,2.6528,2.6669,2.6411,2.6475,4631
2004.06.23 00:00:00,2.6489,2.6545,2.6377,2.6404,2511
2004.06.24 00:00:00,2.6393,2.6452,2.596,2.6068,6591
2004.06.25 00:00:00,2.6066,2.6147,2.5944,2.6087,3851
2004.06.28 00:00:00,2.6061,2.6207,2.6045,2.6127,2581
2004.06.29 00:00:00,2.6115,2.6228,2.6062,2.6147,3001
2004.06.30 00:00:00,2.6142,2.6289,2.6013,2.6036,4461
2004.07.01 00:00:00,2.6047,2.6122,2.5728,2.584,5811
2004.07.02 00:00:00,2.5809,2.5973,2.5593,2.5641,5921
2004.07.05 00:00:00,2.5736,2.5779,2.5621,2.5715,2951
2004.07.06 00:00:00,2.5678,2.5853,2.5527,2.5783,5471
2004.07.07 00:00:00,2.5777,2.5796,2.562,2.5664,2391
2004.07.08 00:00:00,2.5655,2.5804,2.5627,2.5648,3471
2004.07.09 00:00:00,2.565,2.5772,2.5618,2.5743,2151
2004.07.12 00:00:00,2.5708,2.5776,2.5589,2.5619,2851
2004.07.13 00:00:00,2.56,2.5716,2.5562,2.5592,3001
2004.07.14 00:00:00,2.5611,2.5697,2.5572,2.5617,2441
2004.07.15 00:00:00,2.5609,2.5689,2.5542,2.5649,2541
2004.07.16 00:00:00,2.5645,2.5712,2.5556,2.5567,2341
2004.07.19 00:00:00,2.5603,2.5619,2.5478,2.5514,1931
2004.07.20 00:00:00,2.5503,2.5534,2.5342,2.5459,3401
2004.07.21 00:00:00,2.5442,2.5789,2.5423,2.5731,4431
2004.07.22 00:00:00,2.5707,2.5903,2.5664,2.5807,3781
2004.07.23 00:00:00,2.5811,2.5942,2.5758,2.5803,3601
2004.07.26 00:00:00,2.5836,2.5972,2.5766,2.5954,2941
2004.07.27 00:00:00,2.5951,2.6108,2.5801,2.604,5251
2004.07.28 00:00:00,2.6025,2.6166,2.5963,2.6132,2991
2004.07.29 00:00:00,2.6118,2.6166,2.5936,2.6007,3491
2004.07.30 00:00:00,2.6002,2.6088,2.5815,2.5872,4161
2004.08.02 00:00:00,2.5892,2.603,2.5842,2.5963,3051
2004.08.03 00:00:00,2.5955,2.6066,2.5786,2.5831,4361
2004.08.04 00:00:00,2.5822,2.5984,2.5808,2.5892,2821
2004.08.05 00:00:00,2.5874,2.596,2.5846,2.5929,1731
2004.08.06 00:00:00,2.5932,2.6153,2.5762,2.5798,6481
2004.08.09 00:00:00,2.5769,2.5862,2.5629,2.572,4171
2004.08.11 00:00:00,2.5611,2.5719,2.5573,2.5606,2871
2004.08.12 00:00:00,2.5612,2.5681,2.5487,2.5509,2851
2004.08.13 00:00:00,2.5504,2.577,2.5504,2.5693,3431
2004.08.16 00:00:00,2.5752,2.5752,2.5572,2.5613,2211
2004.08.17 00:00:00,2.5614,2.5694,2.5522,2.5525,2551
2004.08.18 00:00:00,2.5521,2.5601,2.5453,2.549,2651
2004.08.19 00:00:00,2.5484,2.5535,2.5217,2.5277,4291
2004.08.20 00:00:00,2.5262,2.5323,2.5088,2.5102,3101
2004.08.23 00:00:00,2.5143,2.5422,2.5116,2.5374,3811
2004.08.24 00:00:00,2.5389,2.5514,2.5333,2.5434,3171
2004.08.25 00:00:00,2.5419,2.5489,2.5361,2.545,2251
2004.08.26 00:00:00,2.5446,2.5607,2.5386,2.5543,3451
2004.08.27 00:00:00,2.5545,2.5555,2.5368,2.5423,2521
2004.08.30 00:00:00,2.5528,2.5732,2.5455,2.5681,4011
2004.08.31 00:00:00,2.5673,2.573,2.5475,2.5547,3841
2004.09.01 00:00:00,2.5547,2.5597,2.5431,2.5524,3091
2004.09.02 00:00:00,2.5526,2.578,2.5502,2.5677,4051
2004.09.03 00:00:00,2.5681,2.5787,2.5572,2.5754,3571
2004.09.06 00:00:00,2.5698,2.5747,2.5658,2.572,1561
2004.09.07 00:00:00,2.5725,2.5742,2.5515,2.5553,2821
2004.09.08 00:00:00,2.5535,2.5759,2.5535,2.5617,3661
2004.09.09 00:00:00,2.5603,2.6003,2.5603,2.5963,4401
2004.09.10 00:00:00,2.5946,2.5998,2.5736,2.5833,4111
2004.09.13 00:00:00,2.5826,2.5856,2.5742,2.579,1921
2004.09.14 00:00:00,2.5776,2.5801,2.5564,2.5568,2661
2004.09.15 00:00:00,2.558,2.5664,2.5506,2.5534,2701
2004.09.16 00:00:00,2.5543,2.5717,2.5516,2.5653,2921
2004.09.17 00:00:00,2.5654,2.5736,2.5621,2.5692,1921
2004.09.20 00:00:00,2.5677,2.5701,2.5448,2.5485,3141
2004.09.21 00:00:00,2.5499,2.5635,2.5465,2.5513,3261
2004.09.22 00:00:00,2.5523,2.5547,2.535,2.5352,2231
2004.09.23 00:00:00,2.5357,2.5387,2.5122,2.5172,3451
2004.09.24 00:00:00,2.5182,2.5305,2.5158,2.5257,2191
2004.09.27 00:00:00,2.5348,2.5428,2.5263,2.5348,3301
2004.09.28 00:00:00,2.535,2.5385,2.5224,2.5242,2141
2004.09.29 00:00:00,2.5243,2.5308,2.5089,2.51,2951
2004.09.30 00:00:00,2.5113,2.5202,2.4875,2.4922,4631
2004.10.04 00:00:00,2.4846,2.489,2.4655,2.4711,3351
2004.10.05 00:00:00,2.472,2.4816,2.4594,2.4604,3281
2004.10.06 00:00:00,2.4612,2.4764,2.4523,2.458,4501
2004.10.07 00:00:00,2.462,2.4656,2.4462,2.4475,2431
2004.10.08 00:00:00,2.4479,2.4627,2.4304,2.4421,5881
2004.10.11 00:00:00,2.4339,2.4549,2.4311,2.4512,3031
2004.10.12 00:00:00,2.4511,2.4587,2.4387,2.4531,3801
2004.10.13 00:00:00,2.4548,2.4809,2.4509,2.4708,4401
2004.10.14 00:00:00,2.4728,2.4832,2.4513,2.466,5701
2004.10.15 00:00:00,2.4661,2.4741,2.457,2.4675,3281
2004.10.18 00:00:00,2.4677,2.4823,2.4625,2.4788,2851
2004.10.19 00:00:00,2.4817,2.4847,2.47,2.4804,2811
2004.10.20 00:00:00,2.481,2.4816,2.4573,2.4729,4051
2004.10.21 00:00:00,2.4742,2.487,2.4626,2.4797,4331
2004.10.22 00:00:00,2.4793,2.4826,2.4669,2.4716,2371
2004.10.25 00:00:00,2.4631,2.4737,2.4586,2.464,2931
2004.10.26 00:00:00,2.4629,2.4699,2.4553,2.4565,2281
